iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
1551,100,0.1,0.2,100,1,1000,20,2,0.4,0.3,2.5,0,0,2,1,0.948268,1.51421,214.876
1552,100,0.1,0.2,100,1,1000,20,2,0.4,0.3,2.5,0,0,1,0,0.00882009,27.9747,211.474
1552,100,0.1,0.2,100,1,1000,20,2,0.4,0.3,2.5,0,0,2,0,0.935245,1.8276,219.881
1553,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,1,0,1,1,-0.0762334,81.3051,270.444
1553,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,1,0,2,1,0.947631,3.95625,269.876
1554,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,1,0,1,0,0.0395341,93.9199,276.869
1554,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,1,0,2,0,0.946965,5.18605,275.289
1555,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,0,0,1,1,0.00383674,37.01,227.031
1555,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,0,0,2,1,0.937079,2.33769,229.899
1556,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,0,0,1,0,0.00668005,29.4394,218.061
1556,100,0.1,0.2,100,1,1000,20,2,0.4,0.4,2.5,0,0,2,0,0.949324,1.50192,222.242
1557,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,1,0,1,1,-0.00973865,104.52,272.912
1557,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,1,0,2,1,0.950101,5.16519,280.481
1558,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,1,0,1,0,2.01546e-05,111.123,279.956
1558,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,1,0,2,0,0.954327,5.07536,283.432
1559,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,0,0,1,1,0.00510568,44.6568,239.47
1559,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,0,0,2,1,0.953886,2.06988,239.21
1560,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,0,0,1,0,0.0167055,44.9886,235.332
1560,100,0.1,0.2,100,1,1000,20,2,0.4,0.5,2.5,0,0,2,0,0.94147,2.6779,238.435
1561,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,1,0,1,1,-0.00718601,11.0899,180.319
1561,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,1,0,2,1,0.954234,0.503921,183.463
1562,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,1,0,1,0,0.012091,10.8519,182.727
1562,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,1,0,2,0,0.956108,0.482141,185.017
1563,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,0,0,1,1,0.00236379,11.0187,182.194
1563,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,0,0,2,1,0.934828,0.719808,187.278
1564,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,0,0,1,0,-0.00305009,11.0327,209.814
1564,100,0.1,0.2,100,1,1000,20,2,0.5,0,2.5,0,0,2,0,0.933166,0.735116,187.315
1565,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,1,0,1,1,-0.00116734,32.6867,208.329
1565,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,1,0,2,1,0.951212,1.59288,211.062
1566,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,1,0,1,0,0.0325104,32.2724,208.44
1566,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,1,0,2,0,0.940027,2.00051,214.042
1567,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,0,0,1,1,0.00775103,18.2779,199.014
1567,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,0,0,2,1,0.930123,1.28718,196.722
1568,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,0,0,1,0,0.0307907,17.8759,196.442
1568,100,0.1,0.2,100,1,1000,20,2,0.5,0.1,2.5,0,0,2,0,0.942523,1.0601,200.303
1569,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,1,0,1,1,0.0195562,50.4322,232.984
1569,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,1,0,2,1,0.952947,2.4203,242.764
1570,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,1,0,1,0,0.0142035,51.2926,229.401
1570,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,1,0,2,0,0.949461,2.62962,230.169
1571,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,0,0,1,1,0.0434008,24.6453,207.215
1571,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,0,0,2,1,0.952079,1.23461,206.85
1572,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,0,0,1,0,-0.0581832,26.6932,200.991
1572,100,0.1,0.2,100,1,1000,20,2,0.5,0.2,2.5,0,0,2,0,0.949818,1.26588,203.427
1573,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,1,0,1,1,0.00514691,72.325,246.564
1573,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,1,0,2,1,0.937564,4.53905,265.858
1574,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,1,0,1,0,-0.0414256,69.2656,249.976
1574,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,1,0,2,0,0.944637,3.68223,252.004
1575,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,0,0,1,1,0.0319176,32.8198,215.346
1575,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,0,0,2,1,0.944324,1.88752,225.652
1576,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,0,0,1,0,0.0198546,32.6488,222.512
1576,100,0.1,0.2,100,1,1000,20,2,0.5,0.3,2.5,0,0,2,0,0.946495,1.78226,224.277
1577,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,1,0,1,1,-0.0814291,80.8617,256.966
1577,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,1,0,2,1,0.949728,3.75902,263.096
1578,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,1,0,1,0,0.0197758,99.2135,262.619
1578,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,1,0,2,0,0.932289,6.85339,270.201
1579,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,0,0,1,1,-0.0214956,37.0897,219.552
1579,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,0,0,2,1,0.95284,1.71234,227.986
1580,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,0,0,1,0,-0.012984,39.1037,221.121
1580,100,0.1,0.2,100,1,1000,20,2,0.5,0.4,2.5,0,0,2,0,0.942279,2.22817,224.271
1581,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,1,0,1,1,-0.0763835,72.6486,263.289
1581,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,1,0,2,1,0.943643,3.80373,266.647
1582,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,1,0,1,0,-0.0131449,92.6173,270.69
1582,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,1,0,2,0,0.945622,4.97104,272.945
1583,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,0,0,1,1,-0.0136195,46.7916,240.563
1583,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,0,0,2,1,0.946056,2.49021,236.084
1584,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,0,0,1,0,-0.0214276,46.3657,228.88
1584,100,0.1,0.2,100,1,1000,20,2,0.5,0.5,2.5,0,0,2,0,0.948407,2.34194,220.476
1585,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,1,0,1,1,1,-1.63469e-15,24.2014
1585,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,1,0,2,1,1,-2.7842e-15,24.1118
1586,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,1,0,1,0,1,-1.44951e-15,24.0108
1586,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,1,0,2,0,1,-9.3256e-16,23.9108
1587,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,0,0,1,1,1,-1.98686e-15,23.761
1587,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,0,0,2,1,1,-2.5091e-15,23.8594
1588,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,0,0,1,0,1,-1.48592e-15,24.5772
1588,100,0.1,0.2,100,1,1000,20,4,0,0,2.5,0,0,2,0,1,-2.40352e-15,24.021
1589,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,1,0,1,1,0.0603858,40.475,17.6876
1589,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,1,0,2,1,0.941349,2.52646,79.4947
1590,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,1,0,1,0,0.0788518,38.9581,85.1332
1590,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,1,0,2,0,0.942178,2.44548,71.5448
1591,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,0,0,1,1,0.217665,13.0235,53.8034
1591,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,0,0,2,1,0.950173,0.829468,17.5339
1592,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,0,0,1,0,0.201958,13.5939,42.5415
1592,100,0.1,0.2,100,1,1000,20,4,0,0.1,2.5,0,0,2,0,0.94487,0.939079,53.9113
1593,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,1,0,1,1,0.163735,65.4655,221.622
1593,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,1,0,2,1,0.949834,3.92713,219.34
1594,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,1,0,1,0,0.172369,68.1376,225.582
1594,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,1,0,2,0,0.951099,4.02598,223.1
1595,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,0,0,1,1,0.13837,24.2714,159.373
1595,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,0,0,2,1,0.947091,1.49041,165.903
1596,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,0,0,1,0,0.149363,25.1163,166.302
1596,100,0.1,0.2,100,1,1000,20,4,0,0.2,2.5,0,0,2,0,0.948821,1.51115,164.746
1597,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,1,0,1,1,0.163961,101.158,246.656
1597,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,1,0,2,1,0.963517,4.41428,251.881
1598,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,1,0,1,0,0.146585,93.6138,252.439
1598,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,1,0,2,0,0.94649,5.86973,255.443
1599,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,0,0,1,1,0.167447,35.987,194.724
1599,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,0,0,2,1,0.949804,2.1697,197.054
1600,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,0,0,1,0,0.135944,34.2334,196.354
1600,100,0.1,0.2,100,1,1000,20,4,0,0.3,2.5,0,0,2,0,0.947429,2.08283,196.809
1601,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,1,0,1,1,0.154147,115.781,253.812
1601,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,1,0,2,1,0.95481,6.18558,255.792
1602,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,1,0,1,0,0.177809,117.021,256.772
1602,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,1,0,2,0,0.956087,6.25009,269.797
1603,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,0,0,1,1,0.161359,45.6007,209.572
1603,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,0,0,2,1,0.946408,2.91405,219.144
1604,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,0,0,1,0,0.118785,36.361,215.122
1604,100,0.1,0.2,100,1,1000,20,4,0,0.4,2.5,0,0,2,0,0.956423,1.79807,206.658
1605,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,1,0,1,1,0.140303,172.238,270.31
1605,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,1,0,2,1,0.960853,7.843,277.327
1606,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,1,0,1,0,0.205628,160.059,275.787
1606,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,1,0,2,0,0.949382,10.199,275.489
1607,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,0,0,1,1,0.205235,54.0428,219.709
1607,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,0,0,2,1,0.95392,3.13338,238.818
1608,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,0,0,1,0,0.144484,53.6967,231.618
1608,100,0.1,0.2,100,1,1000,20,4,0,0.5,2.5,0,0,2,0,0.946404,3.36399,228.282
1609,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,1,0,1,1,0.74211,1.19335,86.9556
1609,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,1,0,2,1,0.987232,0.0590812,88.2971
1610,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,1,0,1,0,0.709034,1.32641,76.97
1610,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,1,0,2,0,0.988678,0.0516146,86.21
1611,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,0,0,1,1,0.620346,1.77685,88.6988
1611,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,0,0,2,1,0.984254,0.0736939,87.9387
1612,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,0,0,1,0,0.625179,1.77572,85.3739
1612,100,0.1,0.2,100,1,1000,20,4,0.1,0,2.5,0,0,2,0,0.970222,0.141072,91.5168
1613,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,1,0,1,1,0.0565025,39.1256,129.467
1613,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,1,0,2,1,0.917467,3.42253,139.478
1614,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,1,0,1,0,0.155905,37.4702,139.209
1614,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,1,0,2,0,0.943443,2.51064,115.801
1615,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,0,0,1,1,0.186655,13.831,118.502
1615,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,0,0,2,1,0.948989,0.867452,134.113
1616,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,0,0,1,0,0.172506,14.7034,126.153
1616,100,0.1,0.2,100,1,1000,20,4,0.1,0.1,2.5,0,0,2,0,0.945548,0.967526,120.569
1617,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,1,0,1,1,0.205534,65.0147,222.378
1617,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,1,0,2,1,0.948766,4.1927,223.011
1618,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,1,0,1,0,0.0553129,66.2286,1395.83
1618,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,1,0,2,0,0.951028,3.43322,214.767
1619,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,0,0,1,1,0.138403,26.4662,166.847
1619,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,0,0,2,1,0.945306,1.68007,169.494
1620,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,0,0,1,0,0.154266,26.6659,162.993
1620,100,0.1,0.2,100,1,1000,20,4,0.1,0.2,2.5,0,0,2,0,0.937621,1.96682,175.383
1621,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,1,0,1,1,0.220366,95.0628,245.564
1621,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,1,0,2,1,0.953625,5.65468,251.538
1622,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,1,0,1,0,0.176721,100.176,246.682
1622,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,1,0,2,0,0.962899,4.51441,253.887
1623,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,0,0,1,1,0.120003,34.2903,195.214
1623,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,0,0,2,1,0.936483,2.47503,199.252
1624,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,0,0,1,0,0.189944,36.5428,194.498
1624,100,0.1,0.2,100,1,1000,20,4,0.1,0.3,2.5,0,0,2,0,0.948036,2.34418,199.018
1625,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,1,0,1,1,0.147999,125.871,263.003
1625,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,1,0,2,1,0.956841,6.37607,270.252
1626,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,1,0,1,0,0.140645,100.546,255.091
1626,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,1,0,2,0,0.953202,5.47541,279.085
1627,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,0,0,1,1,0.155718,45.2594,213.795
1627,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,0,0,2,1,0.956033,2.35693,215.591
1628,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,0,0,1,0,0.125193,51.006,220.592
1628,100,0.1,0.2,100,1,1000,20,4,0.1,0.4,2.5,0,0,2,0,0.953487,2.71194,239.379
1629,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,1,0,1,1,0.163607,139.111,268.625
1629,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,1,0,2,1,0.937192,10.4464,271.611
1630,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,1,0,1,0,0.143721,171.117,271.974
1630,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,1,0,2,0,0.954374,9.11784,273.622
1631,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,0,0,1,1,0.178413,58.1894,227.139
1631,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,0,0,2,1,0.943206,4.02245,232.663
1632,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,0,0,1,0,0.197583,54.5269,222.175
1632,100,0.1,0.2,100,1,1000,20,4,0.1,0.5,2.5,0,0,2,0,0.949457,3.43454,234.424
1633,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,1,0,1,1,0.354588,4.27587,127.164
1633,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,1,0,2,1,0.97132,0.190008,129.199
1634,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,1,0,1,0,0.331294,4.45246,127.176
1634,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,1,0,2,0,0.969615,0.202312,129.602
1635,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,0,0,1,1,0.358464,4.21992,129.925
1635,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,0,0,2,1,0.966769,0.218591,129.122
1636,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,0,0,1,0,0.362252,4.15536,126.55
1636,100,0.1,0.2,100,1,1000,20,4,0.2,0,2.5,0,0,2,0,0.955473,0.290127,128.325
1637,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,1,0,1,1,0.135265,39.3497,160.344
1637,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,1,0,2,1,0.947097,2.40736,163.085
1638,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,1,0,1,0,0.171006,38.8698,168.905
1638,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,1,0,2,0,0.948933,2.39442,171.276
1639,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,0,0,1,1,0.109737,16.8764,149.986
1639,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,0,0,2,1,0.949931,0.949143,153.292
1640,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,0,0,1,0,0.1697,15.788,153.891
1640,100,0.1,0.2,100,1,1000,20,4,0.2,0.1,2.5,0,0,2,0,0.947714,0.994206,145.77
1641,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,1,0,1,1,0.115001,67.3887,222.423
1641,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,1,0,2,1,0.949063,3.87864,225.196
1642,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,1,0,1,0,0.156621,75.2373,226.193
1642,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,1,0,2,0,0.958905,3.66607,230.481
1643,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,0,0,1,1,0.156362,26.1491,179.716
1643,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,0,0,2,1,0.952785,1.46346,181.322
1644,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,0,0,1,0,0.163062,26.8805,179.217
1644,100,0.1,0.2,100,1,1000,20,4,0.2,0.2,2.5,0,0,2,0,0.946301,1.72469,181.716
1645,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,1,0,1,1,0.160136,102.162,242.174
1645,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,1,0,2,1,0.955836,5.37213,252.379
1646,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,1,0,1,0,0.20051,101.393,253.677
1646,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,1,0,2,0,0.944369,7.05517,255.494
1647,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,0,0,1,1,0.124019,37.2706,223.644
1647,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,0,0,2,1,0.945773,2.30719,220.883
1648,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,0,0,1,0,0.119201,35.6564,193.302
1648,100,0.1,0.2,100,1,1000,20,4,0.2,0.3,2.5,0,0,2,0,0.950121,2.01919,198.447
1649,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,1,0,1,1,0.186828,128.773,264.703
1649,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,1,0,2,1,0.944732,8.7522,270.912
1650,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,1,0,1,0,0.161767,104.624,252.85
1650,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,1,0,2,0,0.95027,6.20708,258.454
1651,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,0,0,1,1,0.167998,46.4836,213.337
1651,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,0,0,2,1,0.959863,2.24247,218.712
1652,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,0,0,1,0,0.153518,48.4716,214.767
1652,100,0.1,0.2,100,1,1000,20,4,0.2,0.4,2.5,0,0,2,0,0.926542,4.20637,220.934
1653,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,1,0,1,1,0.148755,157.695,274.366
1653,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,1,0,2,1,0.949258,9.4,276.92
1654,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,1,0,1,0,0.189259,164.269,271.768
1654,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,1,0,2,0,0.956888,8.73509,274.639
1655,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,0,0,1,1,0.0991459,44.4522,222.103
1655,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,0,0,2,1,0.955978,2.17226,226.179
1656,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,0,0,1,0,0.114757,45.6509,220.704
1656,100,0.1,0.2,100,1,1000,20,4,0.2,0.5,2.5,0,0,2,0,0.949673,2.59528,224.176
1657,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,1,0,1,1,0.185121,7.88327,152.656
1657,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,1,0,2,1,0.936311,0.616142,153.354
1658,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,1,0,1,0,0.20274,7.72039,154.258
1658,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,1,0,2,0,0.947402,0.509339,156.12
1659,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,0,0,1,1,0.187677,7.9684,152.862
1659,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,0,0,2,1,0.959038,0.40181,166.703
1660,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,0,0,1,0,0.189202,7.96057,157.466
1660,100,0.1,0.2,100,1,1000,20,4,0.3,0,2.5,0,0,2,0,0.928787,0.699183,155.053
1661,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,1,0,1,1,0.171012,41.445,178.404
1661,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,1,0,2,1,0.952921,2.35368,182.983
1662,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,1,0,1,0,0.186006,39.0436,181.331
1662,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,1,0,2,0,0.941733,2.79479,185.31
1663,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,0,0,1,1,0.111577,19.9777,170.762
1663,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,0,0,2,1,0.953399,1.04791,172.059
1664,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,0,0,1,0,0.187699,18.6113,170.127
1664,100,0.1,0.2,100,1,1000,20,4,0.3,0.1,2.5,0,0,2,0,0.94519,1.2558,174.241
1665,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,1,0,1,1,0.167612,71.443,228.903
1665,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,1,0,2,1,0.954298,3.9226,235.476
1666,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,1,0,1,0,0.180355,69.8347,236.959
1666,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,1,0,2,0,0.937808,5.29881,234.868
1667,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,0,0,1,1,0.173112,29.3026,191.393
1667,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,0,0,2,1,0.953297,1.655,207.283
1668,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,0,0,1,0,0.175204,29.7385,219.128
1668,100,0.1,0.2,100,1,1000,20,4,0.3,0.2,2.5,0,0,2,0,0.950327,1.79099,220.471
1669,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,1,0,1,1,0.110112,89.9548,282
1669,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,1,0,2,1,0.957925,4.25319,272.509
1670,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,1,0,1,0,0.197253,102.356,280.011
1670,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,1,0,2,0,0.943368,7.22097,307.381
1671,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,0,0,1,1,0.14047,38.0871,229.193
1671,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,0,0,2,1,0.95749,1.88368,240.481
1672,100,0.1,0.2,100,1,1000,20,4,0.3,0.3,2.5,0,0,1,0,0.084347,38.2132,225.824
